to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
farcaster-attestation,36005.76,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Farcaster Attestation"", ""application_url"": ""https://atlas.optimism.io/project/0xaa4cf223915387f8e0cd66640f86f4f770d0c1edfc4303ce1d596a735747e673"", ""token_amount"": 13536, ""token_unit"": ""OP"", ""project_id"": ""0xaa4cf223915387f8e0cd66640f86f4f770d0c1edfc4303ce1d596a735747e673""}"
,34979.0,2024-12-06,optimism,retrofunding6,"{""application_name"": ""OPDelegate.com"", ""application_url"": ""https://atlas.optimism.io/project/0xc4780d63f80531d1ba1ea9b05697b9288da5598fb1f6f8b78afd91c007c97b1b"", ""token_amount"": 13150, ""token_unit"": ""OP"", ""project_id"": ""0xc4780d63f80531d1ba1ea9b05697b9288da5598fb1f6f8b78afd91c007c97b1b""}"
buidlguidl,34635.86,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Impact Calculator Prototype"", ""application_url"": ""https://atlas.optimism.io/project/0xa48910be16b303051d04ee3b002a0c5e5b6b362d68723234df46fae3e987e40d"", ""token_amount"": 13021, ""token_unit"": ""OP"", ""project_id"": ""0xa48910be16b303051d04ee3b002a0c5e5b6b362d68723234df46fae3e987e40d""}"
,34292.72,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Retro 5 Metrics: Trusted Github Contributors/Stars/Forks"", ""application_url"": ""https://atlas.optimism.io/project/0x61400c6b679bc467d522c7124819332c8a660716c55ea71f76f708d6bc296c22"", ""token_amount"": 12892, ""token_unit"": ""OP"", ""project_id"": ""0x61400c6b679bc467d522c7124819332c8a660716c55ea71f76f708d6bc296c22""}"
givepraise,33949.58,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Superchain Attestation Explorer"", ""application_url"": ""https://atlas.optimism.io/project/0x2217fff9c71c330355d013523284df732b70530b5f1f15c590e6f6292f5a989c"", ""token_amount"": 12763, ""token_unit"": ""OP"", ""project_id"": ""0x2217fff9c71c330355d013523284df732b70530b5f1f15c590e6f6292f5a989c""}"
,33949.58,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Lighthouse | Native Governance"", ""application_url"": ""https://atlas.optimism.io/project/0xb6ec40384dd32ac1b251c84c572afc016d1eec222e6c5a4070f75a29965558bc"", ""token_amount"": 12763, ""token_unit"": ""OP"", ""project_id"": ""0xb6ec40384dd32ac1b251c84c572afc016d1eec222e6c5a4070f75a29965558bc""}"
,32920.16,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Quantitative Simulations and Analysis of RetroPGF Voting Mechanisms"", ""application_url"": ""https://atlas.optimism.io/project/0xdf3c24c2193f7c8b87f17e87daea9b39aaa6f5b2b39b9c26b1538f2d16a32ee6"", ""token_amount"": 12376, ""token_unit"": ""OP"", ""project_id"": ""0xdf3c24c2193f7c8b87f17e87daea9b39aaa6f5b2b39b9c26b1538f2d16a32ee6""}"
,32555.74,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Deliberative Process on the definition of profit"", ""application_url"": ""https://atlas.optimism.io/project/0xe6f7ea9e066d6de019178f1afb535c26956fef27acb561a6c3fd057432542a0c"", ""token_amount"": 12239, ""token_unit"": ""OP"", ""project_id"": ""0xe6f7ea9e066d6de019178f1afb535c26956fef27acb561a6c3fd057432542a0c""}"
,30810.78,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Streamlining Retro Funding Success: Hybrid Grants Management for Optimism"", ""application_url"": ""https://atlas.optimism.io/project/0x9f64ca738ed6027a8f98cd859c75a9f236f2509d90ae8fa3dde87a6f2568eb6c"", ""token_amount"": 11583, ""token_unit"": ""OP"", ""project_id"": ""0x9f64ca738ed6027a8f98cd859c75a9f236f2509d90ae8fa3dde87a6f2568eb6c""}"
,30616.6,2024-12-06,optimism,retrofunding6,"{""application_name"": ""RetroPGF Community "", ""application_url"": ""https://atlas.optimism.io/project/0x5e0885d3e3872ed231d0501c7f3f5f93663106faf7dc1b2e23065517f722c603"", ""token_amount"": 11510, ""token_unit"": ""OP"", ""project_id"": ""0x5e0885d3e3872ed231d0501c7f3f5f93663106faf7dc1b2e23065517f722c603""}"
idriss-crypto,29148.28,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Governance widget for X and Farcaster"", ""application_url"": ""https://atlas.optimism.io/project/0x941a54c065d6e191d7816a63c83648764e6d219db0a2fe804706576a957fcc4d"", ""token_amount"": 10958, ""token_unit"": ""OP"", ""project_id"": ""0x941a54c065d6e191d7816a63c83648764e6d219db0a2fe804706576a957fcc4d""}"
,25719.54,2024-12-06,optimism,retrofunding6,"{""application_name"": ""OP Passport"", ""application_url"": ""https://atlas.optimism.io/project/0xf718cb944a663318db4e425bfb8aeed45b3718e6cf9f665d17962e9d2cb71ef5"", ""token_amount"": 9669, ""token_unit"": ""OP"", ""project_id"": ""0xf718cb944a663318db4e425bfb8aeed45b3718e6cf9f665d17962e9d2cb71ef5""}"
,23317.56,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Self-Serve Developer Ranking platform"", ""application_url"": ""https://atlas.optimism.io/project/0x09b585a065b43e85d9d86c9901b13fa80ac872228c57ffb23ed0063d1f2da28a"", ""token_amount"": 8766, ""token_unit"": ""OP"", ""project_id"": ""0x09b585a065b43e85d9d86c9901b13fa80ac872228c57ffb23ed0063d1f2da28a""}"
,23317.56,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Tribuni Telegram Bot"", ""application_url"": ""https://atlas.optimism.io/project/0xbb1e4aadda991e93d4ba4630582f222b2c57c0b0d729e29247cf2a3873936808"", ""token_amount"": 8766, ""token_unit"": ""OP"", ""project_id"": ""0xbb1e4aadda991e93d4ba4630582f222b2c57c0b0d729e29247cf2a3873936808""}"
givepraise,20748.0,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Praise"", ""application_url"": ""https://atlas.optimism.io/project/0x1e08897960cdb18df87f253f4e0f047b2edba189ea7403e5448ed2ba443f0013"", ""token_amount"": 7800, ""token_unit"": ""OP"", ""project_id"": ""0x1e08897960cdb18df87f253f4e0f047b2edba189ea7403e5448ed2ba443f0013""}"
,20748.0,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Delegate Match"", ""application_url"": ""https://atlas.optimism.io/project/0x2aed462c71fc322e9b783e4b4454cdd01eb1909cdaf85f32ce70e9e5f3dc0f33"", ""token_amount"": 7800, ""token_unit"": ""OP"", ""project_id"": ""0x2aed462c71fc322e9b783e4b4454cdd01eb1909cdaf85f32ce70e9e5f3dc0f33""}"
,20404.86,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Optimism Newsfeed + Assistant"", ""application_url"": ""https://atlas.optimism.io/project/0x2e32e115776c29c86d4f82f20109d78964f8886ee735e86a3a049ede6c822099"", ""token_amount"": 7671, ""token_unit"": ""OP"", ""project_id"": ""0x2e32e115776c29c86d4f82f20109d78964f8886ee735e86a3a049ede6c822099""}"
,20346.34,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Mission Request Workshop"", ""application_url"": ""https://atlas.optimism.io/project/0x51fdeea1d3842c25e677a3bdc0a68e6a1e774f3d5a40224e7909f5d1a1189f8d"", ""token_amount"": 7649, ""token_unit"": ""OP"", ""project_id"": ""0x51fdeea1d3842c25e677a3bdc0a68e6a1e774f3d5a40224e7909f5d1a1189f8d""}"
optimystics,20346.34,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Optimism Fractal Respect Game Events"", ""application_url"": ""https://atlas.optimism.io/project/0x20617cf248dedb300831241862962584e00d2e3832f33bff8a582732c9ab8e2f"", ""token_amount"": 7649, ""token_unit"": ""OP"", ""project_id"": ""0x20617cf248dedb300831241862962584e00d2e3832f33bff8a582732c9ab8e2f""}"
,19545.68,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Syntra"", ""application_url"": ""https://atlas.optimism.io/project/0x09261dbfb4dfa7116ee387d17dbbbdab9494de24cae1561ef7f25c8836b59e71"", ""token_amount"": 7348, ""token_unit"": ""OP"", ""project_id"": ""0x09261dbfb4dfa7116ee387d17dbbbdab9494de24cae1561ef7f25c8836b59e71""}"
,12345.06,2024-12-06,optimism,retrofunding6,"{""application_name"": ""Optimism Delegate Frame on Farcaster"", ""application_url"": ""https://atlas.optimism.io/project/0x3d7a2f24e671dc213e741a3e485ae306fdeabc488222496566a93491df40fbf6"", ""token_amount"": 4641, ""token_unit"": ""OP"", ""project_id"": ""0x3d7a2f24e671dc213e741a3e485ae306fdeabc488222496566a93491df40fbf6""}"
,12345.06,2024-12-06,optimism,retrofunding6,"{""application_name"": ""FrameMaker"", ""application_url"": ""https://atlas.optimism.io/project/0xf173b116c6383d6d7557d633de525a4535543265d800af3d8b15bc224dbab982"", ""token_amount"": 4641, ""token_unit"": ""OP"", ""project_id"": ""0xf173b116c6383d6d7557d633de525a4535543265d800af3d8b15bc224dbab982""}"
