to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
crowdmuse,114783.06000000001,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Crowdmuse"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xc2618c219f978482880af2ae3995632711a3c5a24039378e805604b1c1deee27"", ""token_amount"": 32795.16, ""token_unit"": ""OP""}"
crustio,260870.61000000002,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Crust Network"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x55de5c33ffd56e471340bf62a199c25f84f0c5564e7a6f2d6e8b3a4aaabeb8f7"", ""token_amount"": 74534.46, ""token_unit"": ""OP""}"
cryo-paradigmxyz,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""cryo"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xc8c29a526ab223c3ed963b4eca6a2e462a5e7b7fa33bf443b17d17a0a60e208c"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
crypto-stats,124078.78,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""CryptoStats & CryptoFees.info"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xae4aa2fec8bda8568083e9f482cd0a08c278959582fd6776ea1e55230a2a487a"", ""token_amount"": 35451.08, ""token_unit"": ""OP""}"
cryptozombieshq,347827.48,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""CryptoZombies"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xea51114ddd4cd331be77a9318748c5e276a2b3c34c5e220558e6fb88483bec5c"", ""token_amount"": 99379.28, ""token_unit"": ""OP""}"
curvegrid-multibaas,86956.87,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""MultiBaas blockchain middleware"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x647d213cfe0907891af5e26a8baa386b8f6ffbaa8206219c2deab554f6f0cbcf"", ""token_amount"": 24844.82, ""token_unit"": ""OP""}"
cyfrin,295653.365,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""PatrickAlphaC"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xfcd835dcd49c065f771ddd79ee1a37a908645121a0a59c51738507d6c89ae06c"", ""token_amount"": 84472.39, ""token_unit"": ""OP""}"
daimo-eth,347827.48,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""P256Verifier"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x118a000851cf4c736497bab89993418517ac7cd9c8ede074aff408a8e0f84060"", ""token_amount"": 99379.28, ""token_unit"": ""OP""}"
dapp-learning-dao,139130.985,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Dapp-Learning"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xe74dbae19350be6155c66a28b65be982bf7b1a4db210695dde5ed2f53782a315"", ""token_amount"": 39751.71, ""token_unit"": ""OP""}"
dappnode,869568.735,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Dappnode"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x2b665cd3ae32a16f5cdbecc55f61abc071ed32b13398ac741c81a7d372771bad"", ""token_amount"": 248448.21, ""token_unit"": ""OP""}"
